,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Name,Venue Category,Venue Latitude,Venue Longitude
241,Barrackpur Cantonment,22.76361000000003,88.36019000000005,Jayanti Cinema,Multiplex,22.760884275347546,88.36670778505021
242,Barrackpur Cantonment,22.76361000000003,88.36019000000005,Ubique Restaurant,Eastern European Restaurant,22.763222047439413,88.3625864982605
243,Barrackpur Cantonment,22.76361000000003,88.36019000000005,Veer Jawan Jheel,Lake,22.765784358397106,88.35456132888794
244,Barrackpur Cantonment,22.76361000000003,88.36019000000005,Barakpore Mangalpandey Park,Park,22.76110280449866,88.35260763773773
245,Barrackpur Cantonment,22.76361000000003,88.36019000000005,Axis Bank ATM,ATM,22.768669128418,88.354095458984
246,Barrackpur Cantonment,22.76361000000003,88.36019000000005,Axis Bank ATM,ATM,22.768669128418,88.354095458984
247,Bartala,22.582330227634834,88.35492645261421,Jorasankho Thakur-Bari,History Museum,22.584401229707083,88.35952553409135
248,Bartala,22.582330227634834,88.35492645261421,Marble Palace,Art Museum,22.582444043602294,88.36018454941356
249,Bartala,22.582330227634834,88.35492645261421,Domino's Pizza,Pizza Place,22.587,88.363
250,Bartala,22.582330227634834,88.35492645261421,Girish Park,Park,22.586068959463702,88.36240410804749
251,Bartala,22.582330227634834,88.35492645261421,Royal Indian Hotel,Indian Restaurant,22.57949123617736,88.35665345191956
252,Bartala,22.582330227634834,88.35492645261421,Rabindra Bharati Museum,Museum,22.58503469764741,88.35901348647492
253,Bartala,22.582330227634834,88.35492645261421,Bhikharam Sweets & Snacks,Vegetarian / Vegan Restaurant,22.57723804649535,88.35553804009835
254,Bartala,22.582330227634834,88.35492645261421,Gujarati Hotel,Gujarati Restaurant,22.577459674151324,88.3499094056604
255,Bartala,22.582330227634834,88.35492645261421,Victoria Memorial Grounds,Park,22.585984051663708,88.36312391988584
256,Bartala,22.582330227634834,88.35492645261421,Girish Park Metro Station,Metro Station,22.587214880108064,88.36296273378147
257,Baruipur,22.359840000000077,88.43262000000004,Apollo Pharmacy,Pharmacy,22.3602847,88.4322728
258,Baruipur,22.359840000000077,88.43262000000004,Apollo Pharmacy,Pharmacy,22.3561629,88.4347647
259,Baruipur,22.359840000000077,88.43262000000004,HDFC Bank ATM,ATM,22.355774,88.435363
260,Baruipur,22.359840000000077,88.43262000000004,Apollo Pharmacy,Pharmacy,22.3655125,88.4290876
261,Batanagar,22.50855000000007,88.22533000000004,State Bank of India ATM,ATM,22.5132689,88.2229909
262,Batanagar,22.50855000000007,88.22533000000004,State Bank of India ATM,ATM,22.5132689,88.2229909
263,Batanagar,22.50855000000007,88.22533000000004,Axis Bank ATM,ATM,22.50096,88.22546
264,Batanagar,22.50855000000007,88.22533000000004,Nungi Railway Station,Train Station,22.50026645535104,88.22339057922363
265,Batanagar,22.50855000000007,88.22533000000004,Arik Grapic Studio,Photography Studio,22.50031006866864,88.22225868701935
266,Behala,22.502110000000073,88.31834000000003,Haji Saheb,Mughlai Restaurant,22.499909618104592,88.31728935241699
267,Behala,22.502110000000073,88.31834000000003,Ajanta Cinema Hall,Movie Theater,22.508115609451067,88.32087261806255
268,Behala,22.502110000000073,88.31834000000003,Tandoori Darbar,Mughlai Restaurant,22.497728926041635,88.31694602966309
269,Behala,22.502110000000073,88.31834000000003,Baazar Kolkata,Clothing Store,22.507383183705056,88.31995010375977
270,Belgachia,22.604720000000043,88.38647000000003,Kolkata Station,Train Station,22.601194549899578,88.38413000106812
271,Belgachia,22.604720000000043,88.38647000000003,Belgachia Metro Railway Station,Metro Station,22.607465744018555,88.39106750488281
272,Belgachia,22.604720000000043,88.38647000000003,Tala Railway Station,Train Station,22.60584976716627,88.37945222854614
273,Belgachia,22.604720000000043,88.38647000000003,Tala Park,Park,22.611158503585422,88.38438749313354
274,Belgachia,22.604720000000043,88.38647000000003,Milk Colony,Bus Station,22.607710458223345,88.39468583942484
275,Belgharia,22.670250000000067,88.38575000000003,Rasui,Indian Restaurant,22.66419998478993,88.37902623935865
276,Belgharia,22.670250000000067,88.38575000000003,"Royal Enfield Service Center, B.O.C.",Auto Workshop,22.67763,88.38039
277,Belgharia,22.670250000000067,88.38575000000003,Royal Enfield Service Center,Motorcycle Shop,22.67763,88.38039
278,Belgharia,22.670250000000067,88.38575000000003,"Royal Enfield, B.O.C.",Motorcycle Shop,22.671736,88.376175
279,Beliaghata,22.564260000000047,88.40312000000006,Hyatt Regency Kolkata,Hotel,22.570357866885754,88.40531937782346
280,Beliaghata,22.564260000000047,88.40312000000006,INOX,Multiplex,22.570893097865817,88.40102591127794
281,Beliaghata,22.564260000000047,88.40312000000006,La Cucina,Italian Restaurant,22.570969726120627,88.40535764280777
282,Beliaghata,22.564260000000047,88.40312000000006,Waterside Cafe,Café,22.570363182688432,88.40535279113438
283,Beliaghata,22.564260000000047,88.40312000000006,Yuvabharati Krirangan (Salt Lake Stadium),Soccer Stadium,22.56919708275973,88.4082323727846
284,Beliaghata,22.564260000000047,88.40312000000006,Charnock City,Indian Restaurant,22.567351538075286,88.41120493536599
285,Beliaghata,22.564260000000047,88.40312000000006,Subway,Sandwich Place,22.56960456004155,88.41040131719188
286,Beliaghata,22.564260000000047,88.40312000000006,Woodland Original,Clothing Store,22.56555655431872,88.40098598071059
287,Beliaghata,22.564260000000047,88.40312000000006,Subhas Sarovar,Scenic Lookout,22.567589653908193,88.40357208792268
288,Beliaghata,22.564260000000047,88.40312000000006,Brand Factory,Convenience Store,22.56325361426019,88.40728282928465
289,Beliaghata,22.564260000000047,88.40312000000006,The Pearl Hotel,Bed & Breakfast,22.569062119924748,88.40442935295042
290,Beliaghata,22.564260000000047,88.40312000000006,Swimming Pool,Hotel Pool,22.570244178643698,88.4054011211595
291,Beliaghata,22.564260000000047,88.40312000000006,Gucchi,Indian Restaurant,22.570580099653228,88.40530335903168
292,Beliaghata,22.564260000000047,88.40312000000006,Beer Republic,Beer Bar,22.570941707848476,88.40123176574707
293,Beliaghata,22.564260000000047,88.40312000000006,KK's Fusion,Food,22.570878698317156,88.40098618457206
294,Beliaghata,22.564260000000047,88.40312000000006,The Blue Poppy,Tibetan Restaurant,22.56464067314927,88.41071605682373
295,Beliaghata,22.564260000000047,88.40312000000006,The Bar,Bar,22.57159442335056,88.40526765640105
296,Beliaghata,22.564260000000047,88.40312000000006,Hotel The Sojourn,Hotel,22.566729205480982,88.41108673353504
297,"Belur, West Bengal",22.57054000000005,88.37124000000006,Big Bazaar,Department Store,22.565918736488236,88.36963534355162
298,"Belur, West Bengal",22.57054000000005,88.37124000000006,Bhim Chandra Nag,Indian Sweet Shop,22.570638822213024,88.37152372833114
299,"Belur, West Bengal",22.57054000000005,88.37124000000006,Indian Coffee House,Café,22.576186678115835,88.36401300379693
300,"Belur, West Bengal",22.57054000000005,88.37124000000006,College Square,Plaza,22.57474596671362,88.36389541625975
301,"Belur, West Bengal",22.57054000000005,88.37124000000006,Paramount,Juice Bar,22.573874166664815,88.3644962310791
302,"Belur, West Bengal",22.57054000000005,88.37124000000006,Café Coffee Day,Café,22.565918736488236,88.36963534355162
303,"Belur, West Bengal",22.57054000000005,88.37124000000006,Sealdah Railway Station,Train Station,22.56796955755306,88.3711266517639
304,"Belur, West Bengal",22.57054000000005,88.37124000000006,Sealdah Rajdhani,Platform,22.568173374957258,88.37283664335622
305,"Belur, West Bengal",22.57054000000005,88.37124000000006,Santosh Mitra Square,Park,22.56600790325582,88.36571931838989
306,Beniapukur,22.549000000000035,88.36688000000004,Shiraz Golden Restaurant,Mughlai Restaurant,22.546535533549203,88.3616544965681
307,Beniapukur,22.549000000000035,88.36688000000004,Arsalan,Mughlai Restaurant,22.543709081202824,88.36599388000617
308,Beniapukur,22.549000000000035,88.36688000000004,Daawat E Shiraz,Indian Restaurant,22.546625858440795,88.36163055502526
309,Beniapukur,22.549000000000035,88.36688000000004,8th Day Cafe & Bakery,Café,22.54240650553313,88.36098124876465
310,Beniapukur,22.549000000000035,88.36688000000004,Arsalan,Mughlai Restaurant,22.541732599409258,88.36340188980103
311,Beniapukur,22.549000000000035,88.36688000000004,Mocha,Café,22.543133469563905,88.36059097663687
312,Beniapukur,22.549000000000035,88.36688000000004,Jhaal Farezi,Café,22.542485693431733,88.3649468421936
313,Beniapukur,22.549000000000035,88.36688000000004,Kala Mandir,Performing Arts Venue,22.543972894972143,88.35958242789663
314,Beniapukur,22.549000000000035,88.36688000000004,Park Circus Maidan,Park,22.54298114778473,88.36870193481445
315,Beniapukur,22.549000000000035,88.36688000000004,Charcoal Grill,Indian Restaurant,22.541029047334092,88.36778461933136
316,Beniapukur,22.549000000000035,88.36688000000004,Fortune Select,Hotel,22.548076230005094,88.35818016332627
317,Beniapukur,22.549000000000035,88.36688000000004,Park Circus 7 Point Crossing,Plaza,22.543298237637355,88.36616992950438
318,Beniapukur,22.549000000000035,88.36688000000004,Krazy Kebab,Asian Restaurant,22.541396879065246,88.37046199169116
319,Beniapukur,22.549000000000035,88.36688000000004,Hotel Executive Tower,Hotel,22.555790623194284,88.37213990280695
320,Beniapukur,22.549000000000035,88.36688000000004,Ananda Palit,Bus Station,22.55568121817436,88.37250012381388
321,"Bhadrakali, Hooghly",22.676550000000077,88.35069000000004,Reliance Fresh,Convenience Store,22.669408,88.351286
322,"Bhadrakali, Hooghly",22.676550000000077,88.35069000000004,Axis Bank ATM,ATM,22.68078994751,88.343353271484
323,"Bhadrakali, Hooghly",22.676550000000077,88.35069000000004,KFC,Restaurant,22.66926,88.34552
324,"Bhadreswar, Hooghly",22.812190000000044,88.35263000000003,Axis Bank ATM,ATM,22.812189102173,88.352630615234
325,Bhandardaha,22.616940000000056,88.21444000000008,HDFC Bank ATM,ATM,22.616741,88.210894
326,Bhandardaha,22.616940000000056,88.21444000000008,HDFC Bank ATM,ATM,22.616741,88.210894
327,Bhandardaha,22.616940000000056,88.21444000000008,Axis Bank ATM,ATM,22.61694,88.2104
328,Bhangar Raghunathpur,22.620990000000063,88.42843000000005,KFC,Fried Chicken Joint,22.61836455157655,88.43203268807126
329,Bhangar Raghunathpur,22.620990000000063,88.42843000000005,"Big Bazaar, VIP Road",Department Store,22.6169463539868,88.43192761110498
330,Bhangar Raghunathpur,22.620990000000063,88.42843000000005,Haldiram's Prabhuji,Snack Place,22.62809358799676,88.43290328979492
331,Bhangar Raghunathpur,22.620990000000063,88.42843000000005,O-Zone,Bar,22.617045925728174,88.43151676753456
332,Bhangar Raghunathpur,22.620990000000063,88.42843000000005,The Circle Club,Athletics & Sports,22.62687677203941,88.43355674744848
333,Bhangar Raghunathpur,22.620990000000063,88.42843000000005,VIP Sweets,Indian Sweet Shop,22.612899236846683,88.42920214876953
334,"Bhasa, Bishnupur",22.405320000000074,88.26687000000004,Bisharpara Kodalia Railway Station,Train Station,22.40343089104509,88.26046591882175
335,Bhatpara,22.505180000000053,88.23032000000006,HDFC Bank ATM,ATM,22.499146,88.23048
336,Bhatpara,22.505180000000053,88.23032000000006,Axis Bank ATM,ATM,22.50096,88.22546
337,Bhatpara,22.505180000000053,88.23032000000006,Nungi Railway Station,Train Station,22.50026645535104,88.22339057922363
338,Bhatpara,22.505180000000053,88.23032000000006,Arik Grapic Studio,Photography Studio,22.50031006866864,88.22225868701935
339,Bhowanipore,22.535480000000064,88.34623000000005,Balwant Singh's Eating House,Dhaba,22.537714013534053,88.34421978219828
340,Bhowanipore,22.535480000000064,88.34623000000005,Balaram Mullick & Radharaman Mullick,Indian Sweet Shop,22.53309675113572,88.34708213260403
341,Bhowanipore,22.535480000000064,88.34623000000005,Oh! Calcutta,Bengali Restaurant,22.53835691442138,88.35140625118088
342,Bhowanipore,22.535480000000064,88.34623000000005,Jai Hind Dhaba,Dhaba,22.533109206899187,88.35326750112607
343,Bhowanipore,22.535480000000064,88.34623000000005,Tyre Patty,Café,22.538047883894258,88.34916916320414
344,Bhowanipore,22.535480000000064,88.34623000000005,TGI Fridays,American Restaurant,22.538591688992373,88.3513984332749
345,Bhowanipore,22.535480000000064,88.34623000000005,Balwant Singh's Snack Corner,Fast Food Restaurant,22.537708685771694,88.34422786780709
346,Bhowanipore,22.535480000000064,88.34623000000005,Privy Ultra Lounge,Nightclub,22.538145062632534,88.35112105873428
347,Bhowanipore,22.535480000000064,88.34623000000005,Underground,Nightclub,22.54129002888685,88.35062863439614
348,Bhowanipore,22.535480000000064,88.34623000000005,Hotel Hindusthan International,Hotel,22.541075138603233,88.35048995950599
349,Bhowanipore,22.535480000000064,88.34623000000005,The French Loaf,Bakery,22.539240423448703,88.35492074489594
350,Bhowanipore,22.535480000000064,88.34623000000005,Picadilly Square,Café,22.538270555260876,88.35448772169569
351,Bhowanipore,22.535480000000064,88.34623000000005,The Bikers Cafe,American Restaurant,22.537719331717604,88.34899306297302
352,Bhowanipore,22.535480000000064,88.34623000000005,Subway,Sandwich Place,22.540684109914253,88.35238825392982
353,Bhowanipore,22.535480000000064,88.34623000000005,Mythh,Restaurant,22.540910136769966,88.35167527198792
354,Bhowanipore,22.535480000000064,88.34623000000005,Forum Mall,Shopping Mall,22.53860126968133,88.35111737251282
355,Bhowanipore,22.535480000000064,88.34623000000005,Inox,Multiplex,22.538450321858086,88.35138027670322
356,Bhowanipore,22.535480000000064,88.34623000000005,Kaidi Kitchen,Theme Restaurant,22.54246587522062,88.35158944129944
357,Bhowanipore,22.535480000000064,88.34623000000005,Nandan,Indie Theater,22.54203418857059,88.34543976955383
358,Bhowanipore,22.535480000000064,88.34623000000005,Cafe Mezzuna,Italian Restaurant,22.53835753027732,88.35143268133186
359,Bhowanipore,22.535480000000064,88.34623000000005,McDonald's,Fast Food Restaurant,22.53620636516543,88.34635260366345
360,Bhowanipore,22.535480000000064,88.34623000000005,Chai Break,Tea Room,22.539381735917196,88.34706981626309
361,Bhowanipore,22.535480000000064,88.34623000000005,Rabindra Sadan,Performing Arts Venue,22.541940691589424,88.34484100341797
362,Bhowanipore,22.535480000000064,88.34623000000005,Academy of Fine Arts,Art Gallery,22.543274617942025,88.34513848166002
363,Bhowanipore,22.535480000000064,88.34623000000005,Cafe Coffee Day,Café,22.538541813366496,88.35195422172546
364,Bhowanipore,22.535480000000064,88.34623000000005,Pan Asia Continental Hotel,Hotel,22.533065255776958,88.35318837854379
365,Bhowanipore,22.535480000000064,88.34623000000005,Haldiram Food City,Food Court,22.541747694325462,88.34752378349883
366,Bhowanipore,22.535480000000064,88.34623000000005,Ajanta Hotel,Vegetarian / Vegan Restaurant,22.53231362258056,88.34984064102173
367,Bhowanipore,22.535480000000064,88.34623000000005,Shoppers Stop,Department Store,22.53835353486725,88.35131049156189
368,Bhowanipore,22.535480000000064,88.34623000000005,Exide Crossing,Plaza,22.54157405277572,88.34726572036743
369,Bidhannagar,22.591510000000028,88.41680000000008,Saltlake Swimming Pool,Pool,22.594505174068924,88.41481965536767
370,Bidhannagar,22.591510000000028,88.41680000000008,Sharma Tea,Tea Room,22.595033898960587,88.41920357743031
371,Bidhannagar,22.591510000000028,88.41680000000008,Subway,Sandwich Place,22.59514491070518,88.41736051040054
372,Bidhannagar,22.591510000000028,88.41680000000008,6 Ballygunge Place,Bengali Restaurant,22.590298708111384,88.40925335653736
373,Bidhannagar,22.591510000000028,88.41680000000008,Crossword Bookstores Ltd,Bookstore,22.58764400020678,88.40836644172668
374,Bidhannagar,22.591510000000028,88.41680000000008,City Centre,Shopping Mall,22.587921364007034,88.4080982208252
375,Bidhannagar,22.591510000000028,88.41680000000008,The Darjeeling,Tibetan Restaurant,22.5887336404945,88.40947151184082
376,Bidhannagar,22.591510000000028,88.41680000000008,Pizza Hut,Pizza Place,22.58815641274625,88.40843127616512
377,Bidhannagar,22.591510000000028,88.41680000000008,Wow! Momo,Dumpling Restaurant,22.587970893198296,88.4080982208252
378,Bidhannagar,22.591510000000028,88.41680000000008,Kookie Jar,Bakery,22.588183881407165,88.40794698052503
379,Bidhannagar,22.591510000000028,88.41680000000008,Ground Zero,Hookah Bar,22.583652356081743,88.41672940312995
380,Bidhannagar,22.591510000000028,88.41680000000008,Chowman,Chinese Restaurant,22.595020921014328,88.41919569332309
381,Bidhannagar,22.591510000000028,88.41680000000008,Hide Cafe,Café,22.597351400827435,88.41532945632935
382,Bidhannagar,22.591510000000028,88.41680000000008,Starbucks,Coffee Shop,22.587949100235413,88.40811967849731
383,Bidhannagar,22.591510000000028,88.41680000000008,Haka,Chinese Restaurant,22.587956034442776,88.4081518650055
384,Bidhannagar,22.591510000000028,88.41680000000008,Kaafila,Indian Restaurant,22.587875336070045,88.40837418355459
385,Bidhannagar,22.591510000000028,88.41680000000008,Domino's Pizza,Pizza Place,22.59500460022166,88.41921540367981
386,Bidhannagar,22.591510000000028,88.41680000000008,Cafe Coffee Day,Café,22.59290146771765,88.4202880464928
387,Bidhannagar,22.591510000000028,88.41680000000008,The Sonnet,Hotel,22.589370934634736,88.4114631234333
388,Bidhannagar,22.591510000000028,88.41680000000008,Cafe Coffee Day,Café,22.587764476850396,88.4080746801794
389,Bidhannagar,22.591510000000028,88.41680000000008,Inox,Multiplex,22.58856126993417,88.40842263136872
390,Bidhannagar,22.591510000000028,88.41680000000008,Copper Chimney,Indian Restaurant,22.58835679259895,88.40879518212589
391,Bidhannagar,22.591510000000028,88.41680000000008,Café Coffee Day,Café,22.58263154385241,88.41711044311523
392,Bidhannagar,22.591510000000028,88.41680000000008,Azad Hind Restaurant,Dhaba,22.591835330154563,88.4160078638378
393,Bidhannagar,22.591510000000028,88.41680000000008,Afraa Creperie,Café,22.58796098736148,88.40816259384155
394,Bidhannagar,22.591510000000028,88.41680000000008,Kobe Sizzlers,Diner,22.589055089111852,88.40902245568782
395,Bidhannagar,22.591510000000028,88.41680000000008,Big Bazaar,Department Store,22.58354830847126,88.41754301259155
396,Bidhannagar,22.591510000000028,88.41680000000008,HangOut,Food Court,22.588050139867278,88.40826988220213
397,Bidhannagar,22.591510000000028,88.41680000000008,Oudh 1590,Awadhi Restaurant,22.59449492024822,88.41483856107236
398,Bidhannagar,22.591510000000028,88.41680000000008,The Scoop,Fast Food Restaurant,22.594481867336818,88.41478979097684
399,Bidyadharpur,22.50971000000004,88.37991000000005,Cafe Coffee Day,Café,22.515054566988802,88.3866834640503
400,Bidyadharpur,22.50971000000004,88.37991000000005,State Bank of India ATM,ATM,22.5108895,88.3764183
401,Bidyadharpur,22.50971000000004,88.37991000000005,Dhakuria Railway Station,Train Station,22.509415051468398,88.37119102478027
402,Bidyadharpur,22.50971000000004,88.37991000000005,Azad Hind Dhaba,Dhaba,22.517988213435785,88.37644815444946
403,Bijoygarh,22.487730000000056,88.36536000000007,Denzong Kitchen,Dumpling Restaurant,22.48682495014734,88.3613634109497
404,Bijoygarh,22.487730000000056,88.36536000000007,Cafe Coffee Day,Café,22.489600589164827,88.36124539375305
405,Bijoygarh,22.487730000000056,88.36536000000007,Cafe Coffee Day,Café,22.490272700936092,88.37289351963958
406,Bijoygarh,22.487730000000056,88.36536000000007,Central Park,Park,22.493006882391946,88.36229901996
407,Bijoygarh,22.487730000000056,88.36536000000007,Calcutta Bistro,Bistro,22.49186071124546,88.37213516235352
408,Bikramgarh,22.497300000000052,88.35919000000007,Subway,Sandwich Place,22.501666871898916,88.36178700519184
409,Bikramgarh,22.497300000000052,88.35919000000007,Mainland China,Chinese Restaurant,22.5016520957947,88.36169921050062
410,Bikramgarh,22.497300000000052,88.35919000000007,Starmark,Bookstore,22.50160473533416,88.36172554894057
411,Bikramgarh,22.497300000000052,88.35919000000007,South City Mall,Shopping Mall,22.501757795323314,88.36172644899912
412,Bikramgarh,22.497300000000052,88.35919000000007,Shoppers Stop,Clothing Store,22.501683272951343,88.36175855969086
413,Bikramgarh,22.497300000000052,88.35919000000007,Spencer's Hyper,Department Store,22.501436082093846,88.36166381835938
414,Bikramgarh,22.497300000000052,88.35919000000007,Royal Calcutta Golf Club (RCGC),Golf Course,22.494599652615197,88.35106648888241
415,Bikramgarh,22.497300000000052,88.35919000000007,Starbucks,Coffee Shop,22.501475730284696,88.36181402206421
416,Bikramgarh,22.497300000000052,88.35919000000007,Pantaloons,Clothing Store,22.50172475066913,88.36176604536132
417,Bikramgarh,22.497300000000052,88.35919000000007,Inox,Multiplex,22.501690228399905,88.36174064959422
418,Bikramgarh,22.497300000000052,88.35919000000007,Momo I Am,Dumpling Restaurant,22.50305005004157,88.35818376681533
419,Bikramgarh,22.497300000000052,88.35919000000007,Flame & Grill,Indian Restaurant,22.50155257997716,88.36162705081131
420,Bikramgarh,22.497300000000052,88.35919000000007,KFC,Fast Food Restaurant,22.50166364022333,88.36171297401805
421,Bikramgarh,22.497300000000052,88.35919000000007,Chili's Grill & Bar,Tex-Mex Restaurant,22.501470285760472,88.36111450240416
422,Bikramgarh,22.497300000000052,88.35919000000007,Cafe Coffee Day,Café,22.50314986471064,88.35736155509949
423,Bikramgarh,22.497300000000052,88.35919000000007,Cafe Coffee Day,Café,22.501416257994165,88.36196422576904
424,Bikramgarh,22.497300000000052,88.35919000000007,Cafe Coffee Day,Café,22.489600589164827,88.36124539375305
425,Bikramgarh,22.497300000000052,88.35919000000007,Abar Boithak - The Coffee Shop,Coffee Shop,22.504434444455406,88.36317121982574
426,Bikramgarh,22.497300000000052,88.35919000000007,Domino's Pizza,Pizza Place,22.50217948378093,88.36412072181702
427,Bikramgarh,22.497300000000052,88.35919000000007,Lords More,Plaza,22.50199880041536,88.35809842331874
428,Bikramgarh,22.497300000000052,88.35919000000007,Cafe Coffee Day,Café,22.501691442597856,88.36176025289267
429,Bikramgarh,22.497300000000052,88.35919000000007,Cafe Mezzuna,Italian Restaurant,22.50137660978627,88.36196422576904
430,Bikramgarh,22.497300000000052,88.35919000000007,Marks & Spencer,Clothing Store,22.501677838036727,88.36176330065754
431,Birati,22.669030000000078,88.44117000000006,MedPlus,Pharmacy,22.668608,88.443088
432,Birati,22.669030000000078,88.44117000000006,Axis Bank ATM,ATM,22.671852111816,88.442268371582
433,Birati,22.669030000000078,88.44117000000006,Axis Bank ATM,ATM,22.668,88.44475
434,Birati,22.669030000000078,88.44117000000006,Bhajohari Ranna,Asian Restaurant,22.6618296758145,88.44102480390356
435,Birlapur,22.54595000000006,88.34747000000004,Victoria Memorial,History Museum,22.545844129353117,88.34289036897952
436,Birlapur,22.54595000000006,88.34747000000004,The Blue Poppy,Asian Restaurant,22.548543210513543,88.35135293517806
437,Birlapur,22.54595000000006,88.34747000000004,Maidan,Field,22.549906,88.344219
438,Birlapur,22.54595000000006,88.34747000000004,Monkey Bar,Gastropub,22.544285918954575,88.3519599306665
439,Birlapur,22.54595000000006,88.34747000000004,Kenilworth Hotel,Hotel,22.546210731755366,88.35013317795007
440,Birlapur,22.54595000000006,88.34747000000004,Underground,Nightclub,22.54129002888685,88.35062863439614
441,Birlapur,22.54595000000006,88.34747000000004,Plush,Nightclub,22.545646661681943,88.35183620452881
442,Birlapur,22.54595000000006,88.34747000000004,Peter Cat,Indian Restaurant,22.552364717378428,88.35254430770874
443,Birlapur,22.54595000000006,88.34747000000004,Hotel Hindusthan International,Hotel,22.541075138603233,88.35048995950599
444,Birlapur,22.54595000000006,88.34747000000004,Oh! Calcutta,Bengali Restaurant,22.53835691442138,88.35140625118088
445,Birlapur,22.54595000000006,88.34747000000004,Balwant Singh's Eating House,Dhaba,22.537714013534053,88.34421978219828
446,Birlapur,22.54595000000006,88.34747000000004,Jyoti Vihar,South Indian Restaurant,22.547306629270533,88.35053458208507
447,Birlapur,22.54595000000006,88.34747000000004,Flurys,Bakery,22.552786429700397,88.35262520281624
448,Birlapur,22.54595000000006,88.34747000000004,Fire N Ice,Italian Restaurant,22.54940945481822,88.34947060482715
449,Birlapur,22.54595000000006,88.34747000000004,Bar-B-Q,BBQ Joint,22.55312518463798,88.35262477397919
450,Birlapur,22.54595000000006,88.34747000000004,TGI Fridays,American Restaurant,22.538591688992373,88.3513984332749
451,Birlapur,22.54595000000006,88.34747000000004,Bombay Shiv Sagar,Indian Restaurant,22.54657809306256,88.35334897041321
452,Birlapur,22.54595000000006,88.34747000000004,Oxford Bookstore,Bookstore,22.55365167988345,88.35173187860914
453,Birlapur,22.54595000000006,88.34747000000004,Kaidi Kitchen,Theme Restaurant,22.54246587522062,88.35158944129944
454,Birlapur,22.54595000000006,88.34747000000004,Marco Polo,Chinese Restaurant,22.55147694425327,88.35382711655352
455,Birlapur,22.54595000000006,88.34747000000004,Trincas Tavern,Indian Restaurant,22.553882322238696,88.3515063146341
456,Birlapur,22.54595000000006,88.34747000000004,Vardaan Shopping Market,Shopping Mall,22.54819321981021,88.35381031036377
457,Birlapur,22.54595000000006,88.34747000000004,Mythh,Restaurant,22.540910136769966,88.35167527198792
458,Birlapur,22.54595000000006,88.34747000000004,Tantra,Nightclub,22.55384263258614,88.35145864272103
459,Birlapur,22.54595000000006,88.34747000000004,Amigos TexMex Restaurant,Mexican Restaurant,22.54733116064669,88.35080623626709
460,Birlapur,22.54595000000006,88.34747000000004,Subway,Sandwich Place,22.540684109914253,88.35238825392982
461,Birlapur,22.54595000000006,88.34747000000004,Tyre Patty,Café,22.538047883894258,88.34916916320414
462,Birlapur,22.54595000000006,88.34747000000004,Privy Ultra Lounge,Nightclub,22.538145062632534,88.35112105873428
463,Birlapur,22.54595000000006,88.34747000000004,Nandan,Indie Theater,22.54203418857059,88.34543976955383
464,Birlapur,22.54595000000006,88.34747000000004,One Step Up,Restaurant,22.55303985551416,88.3523720588708
465,"Bishnupur, South 24 Parganas",22.405320000000074,88.26687000000004,Bisharpara Kodalia Railway Station,Train Station,22.40343089104509,88.26046591882175
466,Bow Barracks,22.57036000000005,88.35603000000003,Anand Restaurant,South Indian Restaurant,22.56733155298006,88.354895689176
467,Bow Barracks,22.57036000000005,88.35603000000003,Lalit Great Eastern Hotel,Hotel,22.56796710486943,88.35001000801633
468,Bow Barracks,22.57036000000005,88.35603000000003,Amber,Indian Restaurant,22.567543544093432,88.35184693336487
469,Bow Barracks,22.57036000000005,88.35603000000003,Esplanade,Neighborhood,22.564244372033293,88.35230827331543
470,Bow Barracks,22.57036000000005,88.35603000000003,New Aliah Hotel & Caterer,Mughlai Restaurant,22.567537194306293,88.35243692856844
471,Bow Barracks,22.57036000000005,88.35603000000003,Nizam's,Mughlai Restaurant,22.56184369778313,88.3535812160456
472,Bow Barracks,22.57036000000005,88.35603000000003,Cafe Coffee Day,Café,22.567637663459436,88.35610091686249
473,Bow Barracks,22.57036000000005,88.35603000000003,K. C. Das,Indian Sweet Shop,22.565434244831792,88.35166743562479
474,Bow Barracks,22.57036000000005,88.35603000000003,College Square,Plaza,22.57474596671362,88.36389541625975
475,Bow Barracks,22.57036000000005,88.35603000000003,Paramount,Juice Bar,22.573874166664815,88.3644962310791
476,Bow Barracks,22.57036000000005,88.35603000000003,Subway,Sandwich Place,22.561826910561027,88.3552211523056
477,Bow Barracks,22.57036000000005,88.35603000000003,Broadway Hotel,Hotel,22.568108259325605,88.35597753524779
478,Bow Barracks,22.57036000000005,88.35603000000003,Aminia,Mughlai Restaurant,22.56234788552488,88.35363045600486
479,Bow Barracks,22.57036000000005,88.35603000000003,Chandni Chowk Market,Flea Market,22.56661118962308,88.35588891639183
480,Bow Barracks,22.57036000000005,88.35603000000003,Kaka Tea,Breakfast Spot,22.56951679412061,88.35113287796466
481,Bow Barracks,22.57036000000005,88.35603000000003,Bakery & Wilson's,Bakery,22.568417407456767,88.35050691971271
482,Bow Barracks,22.57036000000005,88.35603000000003,Bhikharam Sweets & Snacks,Vegetarian / Vegan Restaurant,22.57723804649535,88.35553804009835
483,Bow Barracks,22.57036000000005,88.35603000000003,Putiram,Breakfast Spot,22.573943514597858,88.3636486530304
